source_row,country,stream_id,period_start,period_end,reason,source_provisional
379,ISR,,2000-02-14,2000-02-20,excluded_non_sentinel,True
380,ISR,,2000-02-21,2000-02-27,excluded_non_sentinel,True
381,ISR,,2000-02-28,2000-03-05,excluded_non_sentinel,True
382,ISR,,2000-03-06,2000-03-12,excluded_non_sentinel,True
383,ISR,,2000-11-13,2000-11-19,excluded_non_sentinel,True
384,ISR,,2000-11-20,2000-11-26,excluded_non_sentinel,True
385,ISR,,2000-11-27,2000-12-03,excluded_non_sentinel,True
386,ISR,,2000-12-04,2000-12-10,excluded_non_sentinel,True
387,ISR,,2000-12-11,2000-12-17,excluded_non_sentinel,True
388,ISR,,2000-12-25,2000-12-31,excluded_non_sentinel,True
389,ISR,,2001-01-01,2001-01-07,excluded_non_sentinel,True
390,ISR,,2001-01-08,2001-01-14,excluded_non_sentinel,True
391,ISR,,2001-01-15,2001-01-21,excluded_non_sentinel,True
392,ISR,,2001-01-29,2001-02-04,excluded_non_sentinel,True
393,ISR,,2001-02-05,2001-02-11,excluded_non_sentinel,True
394,ISR,,2001-02-12,2001-02-18,excluded_non_sentinel,True
395,ISR,,2001-02-19,2001-02-25,excluded_non_sentinel,True
396,ISR,,2001-12-10,2001-12-16,excluded_non_sentinel,True
397,ISR,,2001-12-17,2001-12-23,excluded_non_sentinel,True
398,ISR,,2001-12-24,2001-12-30,excluded_non_sentinel,True
399,ISR,,2001-12-31,2002-01-06,excluded_non_sentinel,True
400,ISR,,2002-01-07,2002-01-13,excluded_non_sentinel,True
401,ISR,,2002-01-14,2002-01-20,excluded_non_sentinel,True
402,ISR,,2002-01-21,2002-01-27,excluded_non_sentinel,True
403,ISR,,2002-02-04,2002-02-10,excluded_non_sentinel,True
404,ISR,,2002-03-04,2002-03-10,excluded_non_sentinel,True
405,ISR,,2002-03-11,2002-03-17,excluded_non_sentinel,True
406,ISR,,2002-12-09,2002-12-15,excluded_non_sentinel,True
407,ISR,,2002-12-16,2002-12-22,excluded_non_sentinel,True
408,ISR,,2002-12-23,2002-12-29,excluded_non_sentinel,True
409,ISR,,2002-12-30,2003-01-05,excluded_non_sentinel,True
410,ISR,,2003-01-06,2003-01-12,excluded_non_sentinel,True
411,ISR,,2003-01-13,2003-01-19,excluded_non_sentinel,True
412,ISR,,2003-01-20,2003-01-26,excluded_non_sentinel,True
413,ISR,,2003-01-27,2003-02-02,excluded_non_sentinel,True
414,ISR,,2003-02-03,2003-02-09,excluded_non_sentinel,True
415,ISR,,2003-02-10,2003-02-16,excluded_non_sentinel,True
416,ISR,,2003-10-20,2003-10-26,excluded_non_sentinel,True
417,ISR,,2003-10-27,2003-11-02,excluded_non_sentinel,True
418,ISR,,2003-11-03,2003-11-09,excluded_non_sentinel,True
419,ISR,,2003-11-10,2003-11-16,excluded_non_sentinel,True
420,ISR,,2003-11-17,2003-11-23,excluded_non_sentinel,True
421,ISR,,2003-11-24,2003-11-30,excluded_non_sentinel,True
422,ISR,,2003-12-01,2003-12-07,excluded_non_sentinel,True
423,ISR,,2003-12-08,2003-12-14,excluded_non_sentinel,True
424,ISR,,2003-12-15,2003-12-21,excluded_non_sentinel,True
425,ISR,,2003-12-22,2003-12-28,excluded_non_sentinel,True
426,ISR,,2003-12-29,2004-01-04,excluded_non_sentinel,True
427,ISR,,2004-01-05,2004-01-11,excluded_non_sentinel,True
428,ISR,,2004-02-02,2004-02-08,excluded_non_sentinel,True
429,ISR,,2004-11-29,2004-12-05,excluded_non_sentinel,True
430,ISR,,2004-12-06,2004-12-12,excluded_non_sentinel,True
431,ISR,,2004-12-13,2004-12-19,excluded_non_sentinel,True
432,ISR,,2004-12-20,2004-12-26,excluded_non_sentinel,True
433,ISR,,2005-01-03,2005-01-09,excluded_non_sentinel,True
434,ISR,,2005-01-10,2005-01-16,excluded_non_sentinel,True
435,ISR,,2005-01-17,2005-01-23,excluded_non_sentinel,True
436,ISR,,2005-01-24,2005-01-30,excluded_non_sentinel,True
437,ISR,,2005-01-31,2005-02-06,excluded_non_sentinel,True
438,ISR,,2005-11-28,2005-12-04,excluded_non_sentinel,True
439,ISR,,2006-02-13,2006-02-19,excluded_non_sentinel,True
440,ISR,,2006-02-20,2006-02-26,excluded_non_sentinel,True
441,ISR,,2006-03-06,2006-03-12,excluded_non_sentinel,True
442,ISR,,2006-03-13,2006-03-19,excluded_non_sentinel,True
443,ISR,,2006-03-20,2006-03-26,excluded_non_sentinel,True
444,ISR,,2006-10-30,2006-11-05,excluded_non_sentinel,True
445,ISR,,2006-11-13,2006-11-19,excluded_non_sentinel,True
446,ISR,,2006-12-04,2006-12-10,excluded_non_sentinel,True
447,ISR,,2006-12-11,2006-12-17,excluded_non_sentinel,True
448,ISR,,2006-12-18,2006-12-24,excluded_non_sentinel,True
449,ISR,,2006-12-25,2006-12-31,excluded_non_sentinel,True
450,ISR,,2007-01-01,2007-01-07,excluded_non_sentinel,True
451,ISR,,2007-01-08,2007-01-14,excluded_non_sentinel,True
452,ISR,,2007-01-15,2007-01-21,excluded_non_sentinel,True
453,ISR,,2007-12-17,2007-12-23,excluded_non_sentinel,True
454,ISR,,2007-12-24,2007-12-30,excluded_non_sentinel,True
455,ISR,,2007-12-31,2008-01-06,excluded_non_sentinel,True
456,ISR,,2008-01-07,2008-01-13,excluded_non_sentinel,True
457,ISR,,2008-01-14,2008-01-20,excluded_non_sentinel,True
458,ISR,,2008-01-21,2008-01-27,excluded_non_sentinel,True
459,ISR,,2008-01-28,2008-02-03,excluded_non_sentinel,True
460,ISR,,2008-02-04,2008-02-10,excluded_non_sentinel,True
461,ISR,,2008-02-11,2008-02-17,excluded_non_sentinel,True
462,ISR,,2008-02-18,2008-02-24,excluded_non_sentinel,True
463,ISR,,2008-02-25,2008-03-02,excluded_non_sentinel,True
464,ISR,,2008-03-03,2008-03-09,excluded_non_sentinel,True
465,ISR,,2008-03-10,2008-03-16,excluded_non_sentinel,True
466,ISR,,2008-12-01,2008-12-07,excluded_non_sentinel,True
467,ISR,,2008-12-15,2008-12-21,excluded_non_sentinel,True
468,ISR,,2008-12-22,2008-12-28,excluded_non_sentinel,True
469,ISR,,2008-12-29,2009-01-04,excluded_non_sentinel,True
470,ISR,,2009-01-05,2009-01-11,excluded_non_sentinel,True
471,ISR,,2009-01-12,2009-01-18,excluded_non_sentinel,True
472,ISR,,2009-01-19,2009-01-25,excluded_non_sentinel,True
473,ISR,,2009-01-26,2009-02-01,excluded_non_sentinel,True
474,ISR,,2009-02-02,2009-02-08,excluded_non_sentinel,True
475,ISR,,2009-02-09,2009-02-15,excluded_non_sentinel,True
476,ISR,,2009-02-16,2009-02-22,excluded_non_sentinel,True
477,ISR,,2009-02-23,2009-03-01,excluded_non_sentinel,True
478,ISR,,2009-03-09,2009-03-15,excluded_non_sentinel,True
479,ISR,,2009-04-27,2009-05-03,excluded_non_sentinel,True
480,ISR,,2009-05-04,2009-05-10,excluded_non_sentinel,True
481,ISR,,2009-05-11,2009-05-17,excluded_non_sentinel,True
482,ISR,,2009-05-18,2009-05-24,excluded_non_sentinel,True
483,ISR,,2009-05-25,2009-05-31,excluded_non_sentinel,True
484,ISR,,2009-06-01,2009-06-07,excluded_non_sentinel,True
485,ISR,,2009-06-08,2009-06-14,excluded_non_sentinel,True
486,ISR,,2009-06-15,2009-06-21,excluded_non_sentinel,True
487,ISR,,2009-06-22,2009-06-28,excluded_non_sentinel,True
488,ISR,,2009-06-29,2009-07-05,excluded_non_sentinel,True
489,ISR,,2009-07-06,2009-07-12,excluded_non_sentinel,True
490,ISR,,2009-07-13,2009-07-19,excluded_non_sentinel,True
491,ISR,,2009-07-20,2009-07-26,excluded_non_sentinel,True
492,ISR,,2009-07-27,2009-08-02,excluded_non_sentinel,True
493,ISR,,2009-08-03,2009-08-09,excluded_non_sentinel,True
494,ISR,,2009-08-10,2009-08-16,excluded_non_sentinel,True
495,ISR,,2009-08-17,2009-08-23,excluded_non_sentinel,True
496,ISR,,2009-08-24,2009-08-30,excluded_non_sentinel,True
497,ISR,,2009-08-31,2009-09-06,excluded_non_sentinel,True
498,ISR,,2009-09-07,2009-09-13,excluded_non_sentinel,True
499,ISR,,2009-09-14,2009-09-20,excluded_non_sentinel,True
500,ISR,,2009-09-21,2009-09-27,excluded_non_sentinel,True
501,ISR,,2009-09-28,2009-10-04,excluded_non_sentinel,True
502,ISR,,2009-10-05,2009-10-11,excluded_non_sentinel,True
503,ISR,,2009-10-12,2009-10-18,excluded_non_sentinel,True
504,ISR,,2009-10-19,2009-10-25,excluded_non_sentinel,True
505,ISR,,2009-10-26,2009-11-01,excluded_non_sentinel,True
506,ISR,,2009-11-02,2009-11-08,excluded_non_sentinel,True
507,ISR,,2009-11-09,2009-11-15,excluded_non_sentinel,True
508,ISR,,2009-11-16,2009-11-22,excluded_non_sentinel,True
509,ISR,,2009-11-23,2009-11-29,excluded_non_sentinel,True
510,ISR,,2009-11-30,2009-12-06,excluded_non_sentinel,True
511,ISR,,2009-12-07,2009-12-13,excluded_non_sentinel,True
512,ISR,,2009-12-14,2009-12-20,excluded_non_sentinel,True
513,ISR,,2009-12-21,2009-12-27,excluded_non_sentinel,True
514,ISR,,2009-12-28,2010-01-03,excluded_non_sentinel,True
515,ISR,,2010-01-04,2010-01-10,excluded_non_sentinel,True
516,ISR,,2010-01-11,2010-01-17,excluded_non_sentinel,True
517,ISR,,2010-01-18,2010-01-24,excluded_non_sentinel,True
518,ISR,,2010-01-25,2010-01-31,excluded_non_sentinel,True
519,ISR,,2010-02-01,2010-02-07,excluded_non_sentinel,True
520,ISR,,2010-02-08,2010-02-14,excluded_non_sentinel,True
521,ISR,,2010-02-15,2010-02-21,excluded_non_sentinel,True
522,ISR,,2010-02-22,2010-02-28,excluded_non_sentinel,True
523,ISR,,2010-03-01,2010-03-07,excluded_non_sentinel,True
524,ISR,,2010-03-08,2010-03-14,excluded_non_sentinel,True
525,ISR,,2010-03-15,2010-03-21,excluded_non_sentinel,True
526,ISR,,2010-03-22,2010-03-28,excluded_non_sentinel,True
527,ISR,,2010-03-29,2010-04-04,excluded_non_sentinel,True
528,ISR,,2010-04-05,2010-04-11,excluded_non_sentinel,True
529,ISR,,2010-04-12,2010-04-18,excluded_non_sentinel,True
530,ISR,,2010-10-04,2010-10-10,excluded_non_sentinel,True
531,ISR,,2010-10-11,2010-10-17,excluded_non_sentinel,True
532,ISR,,2010-10-18,2010-10-24,excluded_non_sentinel,True
533,ISR,,2010-10-25,2010-10-31,excluded_non_sentinel,True
534,ISR,,2010-11-01,2010-11-07,excluded_non_sentinel,True
535,ISR,,2010-11-08,2010-11-14,excluded_non_sentinel,True
536,ISR,,2010-11-15,2010-11-21,excluded_non_sentinel,True
537,ISR,,2010-11-22,2010-11-28,excluded_non_sentinel,True
538,ISR,,2010-11-29,2010-12-05,excluded_non_sentinel,True
539,ISR,,2010-12-06,2010-12-12,excluded_non_sentinel,True
540,ISR,,2010-12-13,2010-12-19,excluded_non_sentinel,True
541,ISR,,2010-12-20,2010-12-26,excluded_non_sentinel,True
542,ISR,,2010-12-27,2011-01-02,excluded_non_sentinel,True
543,ISR,,2011-01-03,2011-01-09,excluded_non_sentinel,True
544,ISR,,2011-01-10,2011-01-16,excluded_non_sentinel,True
545,ISR,,2011-01-17,2011-01-23,excluded_non_sentinel,True
546,ISR,,2011-01-24,2011-01-30,excluded_non_sentinel,True
547,ISR,,2011-01-31,2011-02-06,excluded_non_sentinel,True
548,ISR,,2011-02-07,2011-02-13,excluded_non_sentinel,True
549,ISR,,2011-02-14,2011-02-20,excluded_non_sentinel,True
550,ISR,,2011-02-21,2011-02-27,excluded_non_sentinel,True
551,ISR,,2011-02-28,2011-03-06,excluded_non_sentinel,True
552,ISR,,2011-03-07,2011-03-13,excluded_non_sentinel,True
553,ISR,,2011-03-14,2011-03-20,excluded_non_sentinel,True
554,ISR,,2011-03-21,2011-03-27,excluded_non_sentinel,True
555,ISR,,2011-03-28,2011-04-03,excluded_non_sentinel,True
556,ISR,,2011-10-31,2011-11-06,excluded_non_sentinel,True
557,ISR,,2011-11-07,2011-11-13,excluded_non_sentinel,True
558,ISR,,2011-11-14,2011-11-20,excluded_non_sentinel,True
559,ISR,,2011-11-21,2011-11-27,excluded_non_sentinel,True
560,ISR,,2011-11-28,2011-12-04,excluded_non_sentinel,True
561,ISR,,2011-12-05,2011-12-11,excluded_non_sentinel,True
562,ISR,,2011-12-12,2011-12-18,excluded_non_sentinel,True
563,ISR,,2011-12-19,2011-12-25,excluded_non_sentinel,True
564,ISR,,2011-12-26,2012-01-01,excluded_non_sentinel,True
565,ISR,,2012-01-02,2012-01-08,excluded_non_sentinel,True
566,ISR,,2012-01-09,2012-01-15,excluded_non_sentinel,True
567,ISR,,2012-01-16,2012-01-22,excluded_non_sentinel,True
568,ISR,,2012-01-23,2012-01-29,excluded_non_sentinel,True
569,ISR,,2012-01-30,2012-02-05,excluded_non_sentinel,True
570,ISR,,2012-02-06,2012-02-12,excluded_non_sentinel,True
571,ISR,,2012-02-13,2012-02-19,excluded_non_sentinel,True
572,ISR,,2012-02-20,2012-02-26,excluded_non_sentinel,True
573,ISR,,2012-02-27,2012-03-04,excluded_non_sentinel,True
574,ISR,,2012-03-05,2012-03-11,excluded_non_sentinel,True
575,ISR,,2012-03-12,2012-03-18,excluded_non_sentinel,True
576,ISR,,2012-03-19,2012-03-25,excluded_non_sentinel,True
577,ISR,,2012-03-26,2012-04-01,excluded_non_sentinel,True
578,ISR,,2012-04-02,2012-04-08,excluded_non_sentinel,True
579,ISR,,2012-04-09,2012-04-15,excluded_non_sentinel,True
580,ISR,,2012-04-16,2012-04-22,excluded_non_sentinel,True
581,ISR,,2012-10-08,2012-10-14,excluded_non_sentinel,True
582,ISR,,2012-10-15,2012-10-21,excluded_non_sentinel,True
583,ISR,,2012-10-22,2012-10-28,excluded_non_sentinel,True
584,ISR,,2012-10-29,2012-11-04,excluded_non_sentinel,True
585,ISR,,2012-11-05,2012-11-11,excluded_non_sentinel,True
586,ISR,,2012-11-12,2012-11-18,excluded_non_sentinel,True
587,ISR,,2012-11-19,2012-11-25,excluded_non_sentinel,True
588,ISR,,2012-11-26,2012-12-02,excluded_non_sentinel,True
589,ISR,,2012-12-03,2012-12-09,excluded_non_sentinel,True
590,ISR,,2012-12-10,2012-12-16,excluded_non_sentinel,True
591,ISR,,2012-12-17,2012-12-23,excluded_non_sentinel,True
592,ISR,,2012-12-24,2012-12-30,excluded_non_sentinel,True
593,ISR,,2012-12-31,2013-01-06,excluded_non_sentinel,True
594,ISR,,2013-01-07,2013-01-13,excluded_non_sentinel,True
595,ISR,,2013-01-14,2013-01-20,excluded_non_sentinel,True
596,ISR,,2013-01-21,2013-01-27,excluded_non_sentinel,True
597,ISR,,2013-01-28,2013-02-03,excluded_non_sentinel,True
598,ISR,,2013-02-04,2013-02-10,excluded_non_sentinel,True
599,ISR,,2013-02-11,2013-02-17,excluded_non_sentinel,True
600,ISR,,2013-02-18,2013-02-24,excluded_non_sentinel,True
601,ISR,,2013-02-25,2013-03-03,excluded_non_sentinel,True
602,ISR,,2013-03-04,2013-03-10,excluded_non_sentinel,True
603,ISR,,2013-03-11,2013-03-17,excluded_non_sentinel,True
604,ISR,,2013-03-18,2013-03-24,excluded_non_sentinel,True
605,ISR,,2013-03-25,2013-03-31,excluded_non_sentinel,True
606,ISR,,2013-04-01,2013-04-07,excluded_non_sentinel,True
607,ISR,,2013-04-08,2013-04-14,excluded_non_sentinel,True
608,ISR,,2013-04-15,2013-04-21,excluded_non_sentinel,True
609,ISR,,2013-10-07,2013-10-13,excluded_non_sentinel,True
610,ISR,3007b6680d529a52d448,2013-10-07,2013-10-13,low_testing,True
611,ISR,,2013-10-14,2013-10-20,excluded_non_sentinel,True
612,ISR,3007b6680d529a52d448,2013-10-14,2013-10-20,low_testing,True
613,ISR,,2013-10-21,2013-10-27,excluded_non_sentinel,True
614,ISR,3007b6680d529a52d448,2013-10-21,2013-10-27,low_testing,True
615,ISR,,2013-10-28,2013-11-03,excluded_non_sentinel,True
616,ISR,3007b6680d529a52d448,2013-10-28,2013-11-03,low_testing,True
617,ISR,,2013-11-04,2013-11-10,excluded_non_sentinel,True
618,ISR,3007b6680d529a52d448,2013-11-04,2013-11-10,low_testing,True
619,ISR,,2013-11-11,2013-11-17,excluded_non_sentinel,True
620,ISR,3007b6680d529a52d448,2013-11-11,2013-11-17,low_testing,True
621,ISR,,2013-11-18,2013-11-24,excluded_non_sentinel,True
622,ISR,3007b6680d529a52d448,2013-11-18,2013-11-24,low_testing,True
623,ISR,,2013-11-25,2013-12-01,excluded_non_sentinel,True
624,ISR,3007b6680d529a52d448,2013-11-25,2013-12-01,low_testing,True
625,ISR,,2013-12-02,2013-12-08,excluded_non_sentinel,True
626,ISR,3007b6680d529a52d448,2013-12-02,2013-12-08,low_testing,True
627,ISR,,2013-12-09,2013-12-15,excluded_non_sentinel,True
628,ISR,3007b6680d529a52d448,2013-12-09,2013-12-15,low_testing,True
629,ISR,,2013-12-16,2013-12-22,excluded_non_sentinel,True
630,ISR,3007b6680d529a52d448,2013-12-16,2013-12-22,low_testing,True
631,ISR,,2013-12-23,2013-12-29,excluded_non_sentinel,True
632,ISR,3007b6680d529a52d448,2013-12-23,2013-12-29,low_testing,True
633,ISR,,2013-12-30,2014-01-05,excluded_non_sentinel,True
634,ISR,3007b6680d529a52d448,2013-12-30,2014-01-05,low_testing,True
635,ISR,,2014-01-06,2014-01-12,excluded_non_sentinel,True
636,ISR,3007b6680d529a52d448,2014-01-06,2014-01-12,low_testing,True
637,ISR,,2014-01-13,2014-01-19,excluded_non_sentinel,True
638,ISR,3007b6680d529a52d448,2014-01-13,2014-01-19,low_testing,True
639,ISR,,2014-01-20,2014-01-26,excluded_non_sentinel,True
640,ISR,3007b6680d529a52d448,2014-01-20,2014-01-26,low_testing,True
641,ISR,,2014-01-27,2014-02-02,excluded_non_sentinel,True
642,ISR,3007b6680d529a52d448,2014-01-27,2014-02-02,low_testing,True
643,ISR,,2014-02-03,2014-02-09,excluded_non_sentinel,True
644,ISR,3007b6680d529a52d448,2014-02-03,2014-02-09,low_testing,True
645,ISR,,2014-02-10,2014-02-16,excluded_non_sentinel,True
646,ISR,3007b6680d529a52d448,2014-02-10,2014-02-16,eligible,True
647,ISR,,2014-02-17,2014-02-23,excluded_non_sentinel,True
648,ISR,3007b6680d529a52d448,2014-02-17,2014-02-23,eligible,True
649,ISR,,2014-02-24,2014-03-02,excluded_non_sentinel,True
650,ISR,3007b6680d529a52d448,2014-02-24,2014-03-02,low_testing,True
651,ISR,,2014-03-03,2014-03-09,excluded_non_sentinel,True
652,ISR,3007b6680d529a52d448,2014-03-03,2014-03-09,low_testing,True
653,ISR,,2014-03-10,2014-03-16,excluded_non_sentinel,True
654,ISR,3007b6680d529a52d448,2014-03-10,2014-03-16,low_testing,True
655,ISR,,2014-03-17,2014-03-23,excluded_non_sentinel,True
656,ISR,3007b6680d529a52d448,2014-03-17,2014-03-23,low_testing,True
657,ISR,,2014-03-24,2014-03-30,excluded_non_sentinel,True
658,ISR,3007b6680d529a52d448,2014-03-24,2014-03-30,low_testing,True
659,ISR,,2014-03-31,2014-04-06,excluded_non_sentinel,True
660,ISR,3007b6680d529a52d448,2014-03-31,2014-04-06,low_testing,True
661,ISR,,2014-04-07,2014-04-13,excluded_non_sentinel,True
662,ISR,3007b6680d529a52d448,2014-04-07,2014-04-13,low_testing,True
663,ISR,,2014-04-14,2014-04-20,excluded_non_sentinel,True
664,ISR,,2014-04-21,2014-04-27,excluded_non_sentinel,True
665,ISR,,2014-04-28,2014-05-04,excluded_non_sentinel,True
666,ISR,,2014-09-22,2014-09-28,excluded_non_sentinel,True
667,ISR,,2014-09-29,2014-10-05,excluded_non_sentinel,True
668,ISR,3007b6680d529a52d448,2014-09-29,2014-10-05,low_testing,True
669,ISR,,2014-10-06,2014-10-12,excluded_non_sentinel,True
670,ISR,,2014-10-13,2014-10-19,excluded_non_sentinel,True
671,ISR,,2014-10-20,2014-10-26,excluded_non_sentinel,True
672,ISR,3007b6680d529a52d448,2014-10-20,2014-10-26,low_testing,True
673,ISR,,2014-10-27,2014-11-02,excluded_non_sentinel,True
674,ISR,3007b6680d529a52d448,2014-10-27,2014-11-02,low_testing,True
675,ISR,,2014-11-03,2014-11-09,excluded_non_sentinel,True
676,ISR,3007b6680d529a52d448,2014-11-03,2014-11-09,low_testing,True
677,ISR,,2014-11-10,2014-11-16,excluded_non_sentinel,True
678,ISR,3007b6680d529a52d448,2014-11-10,2014-11-16,low_testing,True
679,ISR,,2014-11-17,2014-11-23,excluded_non_sentinel,True
680,ISR,3007b6680d529a52d448,2014-11-17,2014-11-23,low_testing,True
681,ISR,,2014-11-24,2014-11-30,excluded_non_sentinel,True
682,ISR,3007b6680d529a52d448,2014-11-24,2014-11-30,low_testing,True
683,ISR,,2014-12-01,2014-12-07,excluded_non_sentinel,True
684,ISR,3007b6680d529a52d448,2014-12-01,2014-12-07,low_testing,True
685,ISR,,2014-12-08,2014-12-14,excluded_non_sentinel,True
686,ISR,3007b6680d529a52d448,2014-12-08,2014-12-14,low_testing,True
687,ISR,,2014-12-15,2014-12-21,excluded_non_sentinel,True
688,ISR,3007b6680d529a52d448,2014-12-15,2014-12-21,low_testing,True
689,ISR,,2014-12-22,2014-12-28,excluded_non_sentinel,True
690,ISR,3007b6680d529a52d448,2014-12-22,2014-12-28,low_testing,True
691,ISR,,2014-12-29,2015-01-04,excluded_non_sentinel,True
692,ISR,3007b6680d529a52d448,2014-12-29,2015-01-04,low_testing,True
693,ISR,,2015-01-05,2015-01-11,excluded_non_sentinel,True
694,ISR,3007b6680d529a52d448,2015-01-05,2015-01-11,low_testing,True
695,ISR,,2015-01-12,2015-01-18,excluded_non_sentinel,True
696,ISR,3007b6680d529a52d448,2015-01-12,2015-01-18,low_testing,True
697,ISR,,2015-01-26,2015-02-01,excluded_non_sentinel,True
698,ISR,3007b6680d529a52d448,2015-01-26,2015-02-01,low_testing,True
699,ISR,,2015-02-02,2015-02-08,excluded_non_sentinel,True
700,ISR,3007b6680d529a52d448,2015-02-02,2015-02-08,eligible,True
701,ISR,,2015-02-09,2015-02-15,excluded_non_sentinel,True
702,ISR,3007b6680d529a52d448,2015-02-09,2015-02-15,low_testing,True
703,ISR,,2015-02-16,2015-02-22,excluded_non_sentinel,True
704,ISR,3007b6680d529a52d448,2015-02-16,2015-02-22,low_testing,True
705,ISR,,2015-02-23,2015-03-01,excluded_non_sentinel,True
706,ISR,3007b6680d529a52d448,2015-02-23,2015-03-01,low_testing,True
707,ISR,,2015-03-02,2015-03-08,excluded_non_sentinel,True
708,ISR,3007b6680d529a52d448,2015-03-02,2015-03-08,low_testing,True
709,ISR,,2015-03-09,2015-03-15,excluded_non_sentinel,True
710,ISR,3007b6680d529a52d448,2015-03-09,2015-03-15,low_testing,True
711,ISR,,2015-03-16,2015-03-22,excluded_non_sentinel,True
712,ISR,3007b6680d529a52d448,2015-03-16,2015-03-22,low_testing,True
713,ISR,,2015-03-23,2015-03-29,excluded_non_sentinel,True
714,ISR,3007b6680d529a52d448,2015-03-23,2015-03-29,low_testing,True
715,ISR,,2015-03-30,2015-04-05,excluded_non_sentinel,True
716,ISR,,2015-04-06,2015-04-12,excluded_non_sentinel,True
717,ISR,,2015-04-13,2015-04-19,excluded_non_sentinel,True
718,ISR,,2015-09-28,2015-10-04,excluded_non_sentinel,True
719,ISR,,2015-10-05,2015-10-11,excluded_non_sentinel,True
720,ISR,,2015-10-12,2015-10-18,excluded_non_sentinel,True
721,ISR,3007b6680d529a52d448,2015-10-12,2015-10-18,low_testing,True
722,ISR,,2015-10-19,2015-10-25,excluded_non_sentinel,True
723,ISR,3007b6680d529a52d448,2015-10-19,2015-10-25,low_testing,True
724,ISR,,2015-10-26,2015-11-01,excluded_non_sentinel,True
725,ISR,3007b6680d529a52d448,2015-10-26,2015-11-01,low_testing,True
726,ISR,,2015-11-02,2015-11-08,excluded_non_sentinel,True
727,ISR,3007b6680d529a52d448,2015-11-02,2015-11-08,low_testing,True
728,ISR,,2015-11-09,2015-11-15,excluded_non_sentinel,True
729,ISR,3007b6680d529a52d448,2015-11-09,2015-11-15,low_testing,True
730,ISR,,2015-11-16,2015-11-22,excluded_non_sentinel,True
731,ISR,3007b6680d529a52d448,2015-11-16,2015-11-22,low_testing,True
732,ISR,,2015-11-23,2015-11-29,excluded_non_sentinel,True
733,ISR,3007b6680d529a52d448,2015-11-23,2015-11-29,low_testing,True
734,ISR,,2015-11-30,2015-12-06,excluded_non_sentinel,True
735,ISR,3007b6680d529a52d448,2015-11-30,2015-12-06,low_testing,True
736,ISR,,2015-12-07,2015-12-13,excluded_non_sentinel,True
737,ISR,3007b6680d529a52d448,2015-12-07,2015-12-13,low_testing,True
738,ISR,,2015-12-14,2015-12-20,excluded_non_sentinel,True
739,ISR,3007b6680d529a52d448,2015-12-14,2015-12-20,low_testing,True
740,ISR,,2015-12-21,2015-12-27,excluded_non_sentinel,True
741,ISR,3007b6680d529a52d448,2015-12-21,2015-12-27,low_testing,True
742,ISR,,2015-12-28,2016-01-03,excluded_non_sentinel,True
743,ISR,3007b6680d529a52d448,2015-12-28,2016-01-03,eligible,True
744,ISR,,2016-01-04,2016-01-10,excluded_non_sentinel,True
745,ISR,3007b6680d529a52d448,2016-01-04,2016-01-10,eligible,True
746,ISR,,2016-01-11,2016-01-17,excluded_non_sentinel,True
747,ISR,3007b6680d529a52d448,2016-01-11,2016-01-17,eligible,True
748,ISR,,2016-01-18,2016-01-24,excluded_non_sentinel,True
749,ISR,3007b6680d529a52d448,2016-01-18,2016-01-24,eligible,True
750,ISR,,2016-01-25,2016-01-31,excluded_non_sentinel,True
751,ISR,3007b6680d529a52d448,2016-01-25,2016-01-31,eligible,True
752,ISR,,2016-02-01,2016-02-07,excluded_non_sentinel,True
753,ISR,3007b6680d529a52d448,2016-02-01,2016-02-07,eligible,True
754,ISR,,2016-02-08,2016-02-14,excluded_non_sentinel,True
755,ISR,3007b6680d529a52d448,2016-02-08,2016-02-14,eligible,True
756,ISR,,2016-02-15,2016-02-21,excluded_non_sentinel,True
757,ISR,3007b6680d529a52d448,2016-02-15,2016-02-21,low_testing,True
758,ISR,,2016-02-22,2016-02-28,excluded_non_sentinel,True
759,ISR,3007b6680d529a52d448,2016-02-22,2016-02-28,low_testing,True
760,ISR,,2016-02-29,2016-03-06,excluded_non_sentinel,True
761,ISR,3007b6680d529a52d448,2016-02-29,2016-03-06,low_testing,True
762,ISR,,2016-03-07,2016-03-13,excluded_non_sentinel,True
763,ISR,3007b6680d529a52d448,2016-03-07,2016-03-13,low_testing,True
764,ISR,,2016-03-14,2016-03-20,excluded_non_sentinel,True
765,ISR,3007b6680d529a52d448,2016-03-14,2016-03-20,low_testing,True
766,ISR,,2016-03-21,2016-03-27,excluded_non_sentinel,True
767,ISR,,2016-03-28,2016-04-03,excluded_non_sentinel,True
768,ISR,,2016-04-04,2016-04-10,excluded_non_sentinel,True
769,ISR,,2016-10-03,2016-10-09,excluded_non_sentinel,True
770,ISR,,2016-10-10,2016-10-16,excluded_non_sentinel,True
771,ISR,3007b6680d529a52d448,2016-10-10,2016-10-16,low_testing,True
772,ISR,,2016-10-17,2016-10-23,excluded_non_sentinel,True
773,ISR,3007b6680d529a52d448,2016-10-17,2016-10-23,low_testing,True
774,ISR,,2016-10-24,2016-10-30,excluded_non_sentinel,True
775,ISR,3007b6680d529a52d448,2016-10-24,2016-10-30,low_testing,True
776,ISR,,2016-10-31,2016-11-06,excluded_non_sentinel,True
777,ISR,3007b6680d529a52d448,2016-10-31,2016-11-06,low_testing,True
